player,team,season,status,position_new,cap_hit,total_games_missed_injury,total_chip
 SCOTT.TIMMINS,FLA,2010-2011,active,F,0.762,14,130.097560976
 SCOTT.WALKER,CAR,2009-2010,active,F,2.5,29,884.146341463
 SCOTT.WALKER,WSH,2009-2010,active,F,2.5,6,182.926829268
 SCOTT.WILSON,PIT,2014-2015,active,F,0.925,18,203.048780488
 SCOTT.WILSON,PIT,2015-2016,active,F,0.9125,15,166.920731707
 SCOTT.WILSON,PIT,2016-2017,active,F,0.625,1,7.62195122
 SCOTTIE.UPSHALL,ARI/PHX,2009-2010,active,F,1.5,32,585.365853658
 SCOTTIE.UPSHALL,FLA,2011-2012,active,F,3.5,54,2304.87804878
 SCOTTIE.UPSHALL,FLA,2012-2013,active,F,3.5,21,896.3414634139999
 SCOTTIE.UPSHALL,FLA,2013-2014,active,F,3.5,3,128.048780488
 SCOTTIE.UPSHALL,FLA,2014-2015,active,F,3.5,12,512.195121951
 SCOTTIE.UPSHALL,STL,2015-2016,active,F,0.7,1,8.536585366
 SCOTTIE.UPSHALL,STL,2017-2018,active,F,0.8,13,126.829268293
 SEAN.AVERY,NYR,2009-2010,active,F,1.938,12,283.609756097
 SEAN.BERGENHEIM,FLA,2011-2012,active,F,2.75,19,637.1951219509999
 SEAN.BERGENHEIM,FLA,2012-2013,active,F,2.75,48,1609.756097561
 SEAN.BERGENHEIM,FLA,2013-2014,active,F,2.75,15,503.048780488
 SEAN.BERGENHEIM,FLA,2014-2015,active,F,2.75,11,368.902439025
 SEAN.BERGENHEIM,NYI,2009-2010,active,F,0.863,16,168.390243902
 SEAN.COUTURIER,PHI,2011-2012,active,F,1.375,5,83.84146341499999
 SEAN.COUTURIER,PHI,2012-2013,active,F,1.375,2,33.536585366
 SEAN.COUTURIER,PHI,2015-2016,active,F,1.75,18,384.146341464
 SEAN.COUTURIER,PHI,2016-2017,active,F,4.333333,16,845.528390244
 SEAN.KURALY,BOS,2017-2018,active,F,0.925,7,78.963414634
 SEAN.MONAHAN,CGY,2013-2014,active,F,1.775,7,151.524390244
 SEAN.MONAHAN,CGY,2017-2018,active,F,6.375,8,621.951219512
 SEAN.O'DONNELL,PHI,2010-2011,active,D,1.3,1,15.853658537
 SEBASTIAN.AHO,CAR,2017-2018,active,F,1.775,4,86.585365854
 SEMYON.VARLAMOV,COL,2012-2013,active,G,2.833,3,103.646341463
 SEMYON.VARLAMOV,COL,2014-2015,active,G,5.9,16,1151.219512195
 SEMYON.VARLAMOV,COL,2015-2016,active,G,5.9,6,431.707317073
 SEMYON.VARLAMOV,COL,2016-2017,active,G,5.9,50,3597.56097561
 SEMYON.VARLAMOV,COL,2017-2018,active,G,5.9,18,1295.12195122
 SEMYON.VARLAMOV,WSH,2009-2010,active,G,0.822,9,90.219512195
 SEMYON.VARLAMOV,WSH,2010-2011,active,G,0.822,24,240.585365854
 SERGEI.BOBROVSKY,CBJ,2013-2014,active,G,5.625,13,891.7682926829999
 SERGEI.BOBROVSKY,CBJ,2014-2015,active,G,5.625,23,1577.7439024389998
 SERGEI.BOBROVSKY,CBJ,2015-2016,active,G,7.425,35,3169.207317073
 SERGEI.BOBROVSKY,CBJ,2016-2017,active,G,7.425,2,181.097560976
 SERGEI.BOBROVSKY,CBJ,2017-2018,active,G,7.425,1,90.548780488
 SERGEI.GONCHAR,DAL,2013-2014,active,D,5,6,365.853658537
 SERGEI.GONCHAR,DAL,2014-2015,active,D,5,11,670.731707317
 SERGEI.GONCHAR,MTL,2014-2015,active,D,4.6,6,336.585365854
 SERGEI.GONCHAR,OTT,2010-2011,active,D,5.5,15,1006.097560976
 SERGEI.GONCHAR,OTT,2011-2012,active,D,5.5,8,536.585365854
 SERGEI.GONCHAR,OTT,2012-2013,active,D,5.5,3,201.219512195
 SERGEI.GONCHAR,PIT,2009-2010,active,D,5,20,1219.5121951209999
 SERGEI.KOSTITSYN,MTL,2009-2010,active,F,0.817,11,109.59756097500001
 SERGEI.KOSTITSYN,NSH,2010-2011,active,F,0.55,4,26.829268292
 SERGEI.KOSTITSYN,NSH,2011-2012,active,F,2.5,6,182.926829268
 SERGEI.SAMSONOV,CAR,2009-2010,active,F,2.533,10,308.902439024
 SERGEI.SAMSONOV,CAR,2010-2011,active,F,2.533,2,61.780487805
 SERGEY.KALININ,NJD,2015-2016,active,F,0.925,1,11.280487805
 SERGEY.KALININ,NJD,2016-2017,active,F,0.8,10,97.56097561000001
 SETH.GRIFFITH,BUF,2017-2018,active,F,0.65,6,47.56097561
 SETH.GRIFFITH,FLA,2016-2017,active,F,0.625,4,30.487804878
 SETH.JONES,CBJ,2016-2017,active,D,5.4,6,395.12195122
 SETH.JONES,CBJ,2017-2018,active,D,5.4,3,197.56097561
 SETH.JONES,NSH,2013-2014,active,D,3.225,5,196.646341463
 SHANE.DOAN,ARI/PHX,2010-2011,active,F,4.55,7,388.414634146
 SHANE.DOAN,ARI/PHX,2013-2014,active,F,5.3,13,840.2439024390001
 SHANE.DOAN,ARI/PHX,2014-2015,active,F,5.3,3,193.902439024
 SHANE.DOAN,ARI/PHX,2015-2016,active,F,5.251992,10,640.486829268
 SHANE.DOAN,ARI/PHX,2016-2017,active,F,4.839572,8,472.153365854
 SHANE.HNIDY,BOS,2010-2011,active,D,0.5,8,48.780487805
 SHANE.HNIDY,MIN,2009-2010,active,D,0.75,11,100.609756098
 SHANE.O'BRIEN,COL,2011-2012,active,D,1.1,4,53.658536585
 SHANE.O'BRIEN,VAN,2009-2010,active,D,1.6,1,19.512195122
 SHANE.PRINCE,NYI,2016-2017,active,F,0.85,24,248.780487805
 SHANE.PRINCE,NYI,2017-2018,active,F,0.85,62,642.68292683
 SHAONE.MORRISONN,BUF,2010-2011,active,D,2.075,14,354.268292683
 SHAONE.MORRISONN,WSH,2009-2010,active,D,1.975,12,289.024390244
 SHAWN.HORCOFF,DAL,2013-2014,active,F,5.5,5,335.365853659
 SHAWN.HORCOFF,DAL,2014-2015,active,F,5.5,5,335.365853658
 SHAWN.HORCOFF,EDM,2009-2010,active,F,5.5,5,335.365853659
 SHAWN.HORCOFF,EDM,2010-2011,active,F,5.5,34,2280.487804878
 SHAWN.HORCOFF,EDM,2011-2012,active,F,5.5,1,67.073170732
 SHAWN.HORCOFF,EDM,2012-2013,active,F,5.5,17,1140.243902439
 SHAWN.MATTHIAS,FLA,2010-2011,active,F,0.795,28,271.463414634
 SHAWN.MATTHIAS,FLA,2011-2012,active,F,0.852,1,10.390243902
 SHAWN.MATTHIAS,FLA,2013-2014,active,F,1.75,1,21.341463415
 SHAWN.MATTHIAS,TOR,2015-2016,active,F,2.3,6,168.29268292700002
 SHAWN.MATTHIAS,VAN,2014-2015,active,F,1.75,4,85.365853658
 SHAWN.MATTHIAS,WPG/ATL,2016-2017,active,F,2.125,37,958.8414634149999
 SHAWN.MATTHIAS,WPG/ATL,2017-2018,active,F,2.125,24,621.951219512
 SHAWN.THORNTON,BOS,2009-2010,active,F,0.517,5,31.524390244000003
 SHAWN.THORNTON,BOS,2010-2011,active,F,0.813,3,29.743902439
 SHAWN.THORNTON,BOS,2011-2012,active,F,0.813,1,9.914634146
 SHAWN.THORNTON,BOS,2012-2013,active,F,1.1,2,26.829268293
 SHAWN.THORNTON,FLA,2014-2015,active,F,1.2,22,321.95121951199997
 SHAYNE.GOSTISBEHERE,PHI,2015-2016,active,D,1.5625,2,38.109756098
 SHAYNE.GOSTISBEHERE,PHI,2016-2017,active,D,1.5625,1,19.054878049
 SHAYNE.GOSTISBEHERE,PHI,2017-2018,active,D,4.5,4,219.512195121
 SHEA.THEODORE,VGK,2017-2018,active,D,0.863333,4,42.113804878
 SHEA.WEBER,MTL,2016-2017,active,D,7.857143,4,383.275268293
 SHEA.WEBER,MTL,2017-2018,active,D,7.857143,56,5365.853756097001
 SHEA.WEBER,NSH,2009-2010,active,D,4.5,4,219.512195122
 SHEA.WEBER,NSH,2011-2012,active,D,7.5,4,365.853658537
 SHEA.WEBER,NSH,2013-2014,active,D,7.857143,3,287.45645122
 SHEA.WEBER,NSH,2014-2015,active,D,7.857143,4,383.275268293
 SHEA.WEBER,NSH,2015-2016,active,D,7.857143,3,287.45645122
 SHEAN.DONOVAN,OTT,2009-2010,active,F,0.625,17,129.573170732
 SHELDON.BROOKBANK,ANA,2010-2011,active,D,0.75,2,18.292682927
 SHELDON.SOURAY,ANA,2012-2013,active,D,3.667,3,134.158536585
 SHELDON.SOURAY,DAL,2011-2012,active,D,1.65,17,342.073170732
 SHELDON.SOURAY,EDM,2009-2010,active,D,5.4,45,2963.414634146
 SIDNEY.CROSBY,PIT,2009-2010,active,F,8.7,1,106.097560976
 SIDNEY.CROSBY,PIT,2010-2011,active,F,8.7,41,4350
 SIDNEY.CROSBY,PIT,2011-2012,active,F,8.7,60,6365.853658536
 SIDNEY.CROSBY,PIT,2012-2013,active,F,8.7,12,1273.170731707
 SIDNEY.CROSBY,PIT,2013-2014,active,F,8.7,1,106.097560976
 SIDNEY.CROSBY,PIT,2014-2015,active,F,8.7,5,530.487804879
 SIDNEY.CROSBY,PIT,2015-2016,active,F,8.7,1,106.097560976
 SIDNEY.CROSBY,PIT,2016-2017,active,F,8.7,6,636.585365854
 SIMON.DESPRES,ANA,2015-2016,active,D,0.9,50,548.780487805
 SIMON.DESPRES,ANA,2016-2017,active,D,3.7,81,3654.87804878
 SIMON.DESPRES,PIT,2011-2012,active,D,0.84,15,153.658536585
 SIMON.DESPRES,PIT,2014-2015,active,D,0.9,2,21.951219512
 SIMON.GAGNE,LAK,2011-2012,active,F,3.5,48,2048.780487805
 SIMON.GAGNE,PHI,2009-2010,active,F,5.25,24,1536.585365854
 SIMON.GAGNE,TBL,2010-2011,active,F,5.25,19,1216.463414634
 SLAVA.VOYNOV,LAK,2011-2012,active,D,0.817,4,39.853658537
 SONNY.MILANO,CBJ,2017-2018,active,F,1.263333,13,200.2845
 STEFAN.ELLIOTT,ARI/PHX,2015-2016,active,D,0.65,3,23.780487805
 STEFAN.MATTEAU,MTL,2015-2016,active,F,0.6125,1,7.469512195
 STEFAN.MATTEAU,NJD,2015-2016,active,F,0.6125,10,74.695121951
 STEPHANE.ROBIDAS,ANA,2013-2014,active,D,3.3,5,201.219512195
 STEPHANE.ROBIDAS,DAL,2011-2012,active,D,3.3,6,241.463414634
 STEPHANE.ROBIDAS,DAL,2013-2014,active,D,3.3,37,1489.024390244
 STEPHANE.ROBIDAS,TOR,2014-2015,active,D,3,22,804.87804878
 STEPHANE.VEILLEUX,TBL,2009-2010,active,F,0.75,3,27.43902439
 STEPHANE.YELLE,CAR,2009-2010,active,F,0.55,1,6.707317073
 STEPHANE.YELLE,COL,2009-2010,active,F,0.55,8,53.658536585
 STEPHEN.GIONTA,NJD,2013-2014,active,F,0.5625,16,109.75609756099999
 STEPHEN.GIONTA,NJD,2014-2015,active,F,0.85,21,217.68292683
 STEPHEN.JOHNS,DAL,2016-2017,active,D,0.725,3,26.524390244
 STEPHEN.JOHNS,DAL,2017-2018,active,D,0.725,7,61.890243903
 STEPHEN.WEISS,DET,2013-2014,active,F,4.9,56,3346.341463415
 STEPHEN.WEISS,DET,2014-2015,active,F,4.9,17,1015.853658537
 STEPHEN.WEISS,FLA,2009-2010,active,F,3.1,1,37.804878049
 STEPHEN.WEISS,FLA,2010-2011,active,F,3.1,6,226.829268293
 STEPHEN.WEISS,FLA,2011-2012,active,F,3.1,2,75.609756098
 STEPHEN.WEISS,FLA,2012-2013,active,F,3.1,30,1134.146341463
 STEVE.BEGIN,BOS,2009-2010,active,F,0.85,5,51.829268293
 STEVE.BEGIN,CGY,2012-2013,active,F,0.525,4,25.609756098
 STEVE.BERNIER,FLA,2010-2011,active,F,2,11,268.292682927
 STEVE.BERNIER,NJD,2014-2015,active,F,0.6,2,14.634146341
 STEVE.BERNIER,VAN,2009-2010,active,F,2,23,560.975609756
 STEVE.DOWNIE,ARI/PHX,2015-2016,active,F,1.75,12,256.097560975
 STEVE.DOWNIE,COL,2011-2012,active,F,1.85,1,22.56097561
 STEVE.DOWNIE,COL,2012-2013,active,F,2.65,46,1486.585365854
 STEVE.DOWNIE,PHI,2013-2014,active,F,2.65,15,484.756097561
 STEVE.DOWNIE,PIT,2014-2015,active,F,1,9,109.75609756
 STEVE.DOWNIE,TBL,2009-2010,active,F,0.822,2,20.048780488
 STEVE.DOWNIE,TBL,2010-2011,active,F,1.85,25,564.024390244
 STEVE.DOWNIE,TBL,2011-2012,active,F,1.85,3,67.682926829
 STEVE.EMINGER,ANA,2009-2010,active,D,1.125,4,54.87804878
 STEVE.EMINGER,NYR,2010-2011,active,D,1.125,1,13.719512195
 STEVE.EMINGER,NYR,2011-2012,active,D,0.8,33,321.95121951199997
 STEVE.MACINTYRE,EDM,2010-2011,active,F,0.5,1,6.097560976
 STEVE.MACINTYRE,EDM,2013-2014,active,F,0.625,24,182.926829268
 STEVE.MACINTYRE,PIT,2011-2012,active,F,0.6,4,29.268292683
 STEVE.MASON,CBJ,2010-2011,active,G,0.905,6,66.219512196
 STEVE.MASON,CBJ,2011-2012,active,G,2.9,8,282.926829269
 STEVE.MASON,PHI,2013-2014,active,G,1.5,1,18.292682927
 STEVE.MASON,PHI,2014-2015,active,G,4.1,18,900
 STEVE.MASON,PHI,2015-2016,active,G,4.1,1,50
 STEVE.MASON,PHI,2016-2017,active,G,4.1,1,50
 STEVE.MASON,WPG/ATL,2017-2018,active,G,4.1,40,2e3
 STEVE.MONTADOR,BUF,2009-2010,active,D,1.55,1,18.902439024
 STEVE.MONTADOR,BUF,2010-2011,active,D,1.55,7,132.317073171
 STEVE.MONTADOR,CHI,2011-2012,active,D,2.75,30,1006.097560976
 STEVE.MONTADOR,CHI,2012-2013,active,D,2.75,26,871.951219512
 STEVE.OTT,DAL,2009-2010,active,F,1.425,7,121.646341463
 STEVE.OTT,DAL,2011-2012,active,F,2.95,7,251.82926829299998
 STEVE.OTT,DET,2016-2017,active,F,0.8,10,97.56097561
 STEVE.OTT,STL,2014-2015,active,F,2.6,1,31.707317073
 STEVE.OTT,STL,2015-2016,active,F,2.6,61,1934.146341463
 STEVE.PINIZZOTTO,FLA,2013-2014,active,F,0.65,15,118.902439024
 STEVE.PINIZZOTTO,VAN,2012-2013,active,F,0.6,4,29.268292683
 STEVE.REINPRECHT,FLA,2010-2011,active,F,2.05,2,50
 STEVE.STAIOS,CGY,2010-2011,active,D,2.7,27,889.024390244
 STEVE.STAIOS,EDM,2009-2010,active,D,2.7,22,724.390243902
 STEVE.STAIOS,NYI,2011-2012,active,D,1.6,9,175.609756098
 STEVE.SULLIVAN,ARI/PHX,2012-2013,active,F,2.6,3,95.12195122
 STEVE.SULLIVAN,NSH,2010-2011,active,F,3.75,37,1692.0731707310001
 STEVE.SULLIVAN,PIT,2011-2012,active,F,1.5,3,54.878048781000004
 STEVEN.KAMPFER,BOS,2010-2011,active,D,0.853,4,41.609756098
 STEVEN.KAMPFER,BOS,2011-2012,active,D,0.85,6,62.195121951
 STEVEN.KAMPFER,FLA,2015-2016,active,D,0.6125,14,104.573170732
 STEVEN.KAMPFER,MIN,2011-2012,active,D,0.85,4,41.463414634
 STEVEN.KAMPFER,NYR,2017-2018,active,D,0.65,26,206.097560976
 STEVEN.SANTINI,NJD,2017-2018,active,D,0.925,1,11.280487805
 STEVEN.STAMKOS,TBL,2013-2014,active,F,7.5,45,4115.853658537
 STEVEN.STAMKOS,TBL,2015-2016,active,F,7.5,5,457.317073171
 STEVEN.STAMKOS,TBL,2016-2017,active,F,8.5,65,6737.804878049
 STEVEN.STAMKOS,TBL,2017-2018,active,F,8.5,4,414.63414634099996
 SVEN.ANDRIGHETTO,COL,2017-2018,active,F,1.4,31,529.268292683
 SVEN.ANDRIGHETTO,MTL,2015-2016,active,F,0.733333,3,26.829256098
 SVEN.ANDRIGHETTO,MTL,2016-2017,active,F,0.65,2,15.853658537
 SVEN.BAERTSCHI,CGY,2012-2013,active,F,1.425,11,191.158536585
 SVEN.BAERTSCHI,CGY,2014-2015,active,F,1.425417,1,17.383134146
 SVEN.BAERTSCHI,VAN,2015-2016,active,F,0.9,7,76.829268292
 SVEN.BAERTSCHI,VAN,2016-2017,active,F,1.85,13,293.292682928
 SVEN.BAERTSCHI,VAN,2017-2018,active,F,1.85,28,631.707317073
 T.J..BRENNAN,BUF,2011-2012,active,D,0.875,7,74.695121951
 T.J..BRODIE,CGY,2011-2012,active,D,0.742,14,126.682926829
 T.J..BRODIE,CGY,2015-2016,active,D,4.65,12,680.487804879
 T.J..BRODIE,CGY,2017-2018,active,D,4.6504,9,510.409756098
 T.J..GALIARDI,CGY,2013-2014,active,F,1.25,9,137.195121951
 T.J..GALIARDI,COL,2009-2010,active,F,0.875,11,117.37804878099999
 T.J..GALIARDI,COL,2010-2011,active,F,0.875,45,480.182926829
 T.J..GALIARDI,COL,2011-2012,active,F,0.7,3,25.609756098
 T.J..GALIARDI,SJS,2011-2012,active,F,0.7,6,51.219512195
 T.J..OSHIE,STL,2009-2010,active,F,1.275,6,93.292682927
 T.J..OSHIE,STL,2010-2011,active,F,1.275,31,482.012195122
 T.J..OSHIE,STL,2011-2012,active,F,2.35,2,57.317073171
 T.J..OSHIE,STL,2012-2013,active,F,4.175,18,916.463414634
 T.J..OSHIE,STL,2013-2014,active,F,4.175,2,101.829268293
 T.J..OSHIE,STL,2014-2015,active,F,4.175,8,407.31707316999996
 T.J..OSHIE,WSH,2015-2016,active,F,4.175,2,101.829268293
 T.J..OSHIE,WSH,2016-2017,active,F,4.175,12,610.975609755
 T.J..OSHIE,WSH,2017-2018,active,F,5.75,8,560.975609757
 TAGE.THOMPSON,STL,2017-2018,active,F,1.1375,2,27.743902439
 TANNER.FRITZ,NYI,2017-2018,active,F,0.65,6,47.560975608999996
 TANNER.GLASS,NYR,2014-2015,active,F,1.45,7,123.780487805
 TANNER.GLASS,NYR,2015-2016,active,F,1.45,1,17.682926829
 TANNER.GLASS,PIT,2013-2014,active,F,1.1,15,201.219512195
 TANNER.GLASS,VAN,2010-2011,active,F,0.625,9,68.597560976
 TANNER.GLASS,WPG/ATL,2011-2012,active,F,0.75,4,36.585365854
 TANNER.KERO,CHI,2017-2018,active,F,0.75,1,9.146341463
 TANNER.PEARSON,LAK,2014-2015,active,F,0.925,40,451.219512195
 TAYLOR.BECK,NSH,2012-2013,active,F,0.887,3,32.451219512
 TAYLOR.BECK,NSH,2014-2015,active,F,0.55,4,26.829268293
 TAYLOR.CHORNEY,EDM,2009-2010,active,D,0.942,12,137.853658537
 TAYLOR.CHORNEY,EDM,2010-2011,active,D,0.942,19,218.268292683
 TAYLOR.FEDUN,BUF,2016-2017,active,D,0.6,15,109.756097561
 TAYLOR.FEDUN,BUF,2017-2018,active,D,0.65,22,174.390243902
 TAYLOR.HALL,EDM,2010-2011,active,F,3.75,17,777.43902439
 TAYLOR.HALL,EDM,2011-2012,active,F,3.75,20,914.634146342
 TAYLOR.HALL,EDM,2012-2013,active,F,3.75,1,45.731707317
 TAYLOR.HALL,EDM,2013-2014,active,F,6,7,512.195121951
 TAYLOR.HALL,EDM,2014-2015,active,F,6,29,2121.951219512
 TAYLOR.HALL,NJD,2016-2017,active,F,6,10,731.707317074
 TAYLOR.HALL,NJD,2017-2018,active,F,6,5,365.853658537
 TAYLOR.LEIER,PHI,2017-2018,active,F,0.806588,4,39.345756098
 TAYLOR.PYATT,ARI/PHX,2009-2010,active,F,0.6,5,36.585365854
 TAYLOR.PYATT,ARI/PHX,2010-2011,active,F,1,4,48.780487805
 TAYLOR.PYATT,ARI/PHX,2011-2012,active,F,1,9,109.756097561
 TAYLOR.PYATT,NYR,2013-2014,active,F,1.55,8,151.219512195
 TAYLOR.PYATT,PIT,2013-2014,active,F,1.55,2,37.804878049
 TEDDY.PURCELL,FLA,2015-2016,active,F,4.5,4,219.512195122
 TEDDY.PURCELL,LAK,2016-2017,active,F,1.6,8,156.097560976
 TEDDY.PURCELL,TBL,2013-2014,active,F,4.5,1,54.87804878
 TEEMU.HARTIKAINEN,EDM,2012-2013,active,F,0.875,7,74.695121951
 TEEMU.LAAKSO,NSH,2011-2012,active,D,0.675,10,82.317073171
 TEEMU.PULKKINEN,DET,2015-2016,active,F,0.735,20,179.268292683
 TEEMU.SELANNE,ANA,2009-2010,active,F,2.625,26,832.3170731710001
 TEEMU.SELANNE,ANA,2010-2011,active,F,4.5,9,493.902439024
 TEEMU.SELANNE,ANA,2012-2013,active,F,4.5,1,54.87804878
 TEEMU.SELANNE,ANA,2013-2014,active,F,2,4,97.560975609
 TEUVO.TERAVAINEN,CHI,2015-2016,active,F,1.544167,3,56.493914634
 THEO.PECKHAM,EDM,2009-2010,active,D,0.6,10,73.170731707
 THEO.PECKHAM,EDM,2010-2011,active,D,0.55,11,73.780487804
 THEO.PECKHAM,EDM,2011-2012,active,D,1.075,21,275.304878048
 THEO.PECKHAM,EDM,2012-2013,active,D,1.075,23,301.52439024299997
 THOMAS.GREISS,NYI,2017-2018,active,G,3.333333,17,691.056841463
 THOMAS.GREISS,PIT,2014-2015,active,G,1,5,60.975609756
 THOMAS.GREISS,SJS,2012-2013,active,G,0.588,12,86.048780488
 THOMAS.HICKEY,NYI,2014-2015,active,D,0.675,1,8.231707317
 THOMAS.HICKEY,NYI,2015-2016,active,D,2.2,19,509.756097561
 THOMAS.HICKEY,NYI,2016-2017,active,D,2.2,2,53.658536585
 THOMAS.HICKEY,NYI,2017-2018,active,D,2.2,4,107.317073171
 THOMAS.VANEK,BUF,2009-2010,active,F,7.143,11,958.207317073
 THOMAS.VANEK,BUF,2010-2011,active,F,7.143,1,87.109756098
 THOMAS.VANEK,BUF,2011-2012,active,F,7.143,4,348.439024391
 THOMAS.VANEK,BUF,2012-2013,active,F,7.143,10,871.097560976
 THOMAS.VANEK,DET,2016-2017,active,F,2.6,13,412.19512195100003
 THOMAS.VANEK,MIN,2014-2015,active,F,6.5,2,158.536585366
 THOMAS.VANEK,MIN,2015-2016,active,F,6.5,4,317.073170732
 THOMAS.VANEK,NYI,2013-2014,active,F,5.75,5,350.609756098
 TIM.BRENT,CAR,2011-2012,active,F,0.75,2,18.292682927
 TIM.BRENT,CAR,2012-2013,active,F,0.75,17,155.48780487800002
 TIM.BRENT,TOR,2010-2011,active,F,0.575,1,7.012195122
 TIM.CONNOLLY,BUF,2009-2010,active,F,4.5,9,493.902439024
 TIM.CONNOLLY,BUF,2010-2011,active,F,4.5,14,768.292682927
 TIM.CONNOLLY,TOR,2011-2012,active,F,4.75,12,695.121951219
 TIM.ERIXON,CHI,2014-2015,active,D,0.6,7,51.219512195
 TIM.ERIXON,CBJ,2012-2013,active,D,1.75,8,170.731707317
 TIM.ERIXON,TOR,2014-2015,active,D,0.6,1,7.317073171
 TIM.GLEASON,CAR,2009-2010,active,D,2.75,21,704.268292683
 TIM.GLEASON,CAR,2012-2013,active,D,4,6,292.682926829
 TIM.GLEASON,CAR,2013-2014,active,D,4,22,1073.170731707
 TIM.GLEASON,CAR,2014-2015,active,D,1.2,3,43.902439023999996
 TIM.GLEASON,WSH,2014-2015,active,D,1.2,2,29.268292683
 TIM.HEED,SJS,2017-2018,active,D,0.65,5,39.634146341
 TIM.JACKMAN,ANA,2013-2014,active,F,0.6125,8,59.756097561
 TIM.JACKMAN,ANA,2014-2015,active,F,0.6375,19,147.713414634
 TIM.JACKMAN,CGY,2011-2012,active,F,0.55,6,40.243902439
 TIM.JACKMAN,NYI,2009-2010,active,F,0.55,28,187.804878048
 TIM.KENNEDY,SJS,2012-2013,active,F,0.675,22,181.097560976
 TIM.SCHALLER,BOS,2016-2017,active,F,0.6,14,102.43902439
 TIM.SESTITO,NJD,2013-2014,active,F,0.5625,7,48.018292683
 TIM.STAPLETON,WPG/ATL,2011-2012,active,F,0.525,10,64.024390244
 TIM.THOMAS,FLA,2013-2014,active,G,3.75,16,731.707317072
 TIM.WALLACE,CAR,2012-2013,active,F,0.7,1,8.536585366
 TIMO.MEIER,SJS,2016-2017,active,F,1.544167,2,37.662609756
 TOBIAS.ENSTROM,WPG/ATL,2010-2011,active,D,3.75,10,457.31707317
 TOBIAS.ENSTROM,WPG/ATL,2011-2012,active,D,3.75,20,914.634146341
 TOBIAS.ENSTROM,WPG/ATL,2012-2013,active,D,3.75,26,1189.0243902440002
 TOBIAS.ENSTROM,WPG/ATL,2014-2015,active,D,5.75,22,1542.68292683
 TOBIAS.ENSTROM,WPG/ATL,2015-2016,active,D,5.75,10,701.219512195
 TOBIAS.ENSTROM,WPG/ATL,2016-2017,active,D,5.75,19,1332.317073172
 TOBIAS.ENSTROM,WPG/ATL,2017-2018,active,D,5.75,39,2734.7560975610004
 TOBIAS.RIEDER,ARI/PHX,2016-2017,active,F,2.225,2,54.268292682
 TOBY.PETERSEN,DAL,2010-2011,active,F,0.775,22,207.926829268
 TODD.BERTUZZI,DET,2010-2011,active,F,1.938,1,23.634146341
 TODD.BERTUZZI,DET,2011-2012,active,F,1.938,11,259.975609756
 TODD.BERTUZZI,DET,2012-2013,active,F,2.075,39,986.8902439020001
 TODD.BERTUZZI,DET,2013-2014,active,F,2.075,8,202.439024391
 TODD.FEDORUK,TBL,2009-2010,active,F,1.058,12,154.829268293
 TODD.MARCHANT,ANA,2010-2011,active,F,1.125,3,41.158536585
 TODD.WHITE,WPG/ATL,2009-2010,active,F,2.375,14,405.487804878
 TOM.GILBERT,EDM,2010-2011,active,D,4,3,146.341463415
 TOM.GILBERT,EDM,2011-2012,active,D,4,14,682.926829268
 TOM.GILBERT,FLA,2013-2014,active,D,0.9,9,98.780487805
 TOM.GILBERT,MIN,2012-2013,active,D,4,2,97.56097561
 TOM.GILBERT,MTL,2014-2015,active,D,2.8,6,204.87804878100002
 TOM.GILBERT,MTL,2015-2016,active,D,2.8,37,1263.414634147
 TOM.KOSTOPOULOS,NJD,2012-2013,active,F,0.6,2,14.634146341
 TOM.KUHNHACKL,PIT,2016-2017,active,F,0.625,7,53.353658537
 TOM.KUHNHACKL,PIT,2017-2018,active,F,0.625,12,91.463414634
 TOM.POTI,WSH,2009-2010,active,D,3.5,10,426.82926829400003
 TOM.POTI,WSH,2010-2011,active,D,3.5,60,2560.9756097570003
 TOM.POTI,WSH,2011-2012,active,D,3.5,82,3500
 TOM.POTI,WSH,2012-2013,active,D,2.875,24,841.463414634
 TOM.PREISSING,COL,2009-2010,active,D,2.75,17,570.12195122
 TOM.PYATT,OTT,2017-2018,active,F,1.1,1,13.414634146
 TOM.PYATT,TBL,2011-2012,active,F,0.525,3,19.207317073
 TOM.PYATT,TBL,2012-2013,active,F,0.6,3,21.951219511999998
 TOM.PYATT,TBL,2013-2014,active,F,0.6,32,234.146341463
 TOM.SESTITO,PHI,2011-2012,active,F,0.55,25,167.682926829
 TOM.SESTITO,PHI,2012-2013,active,F,0.605,3,22.134146341
 TOM.SESTITO,PIT,2016-2017,active,F,0.575,9,63.109756098
 TOM.SESTITO,VAN,2013-2014,active,F,0.75,1,9.146341463
 TOM.SESTITO,VAN,2014-2015,active,F,0.75,14,128.048780488
 TOM.WANDELL,DAL,2009-2010,active,F,0.6,32,234.146341463
 TOM.WANDELL,DAL,2010-2011,active,F,0.775,6,56.707317073
 TOM.WANDELL,DAL,2011-2012,active,F,0.775,3,28.353658537
 TOM.WILSON,WSH,2014-2015,active,F,1.294167,9,142.042719511
 TOMAS.FLEISCHMANN,COL,2010-2011,active,F,2.6,36,1141.463414634
 TOMAS.FLEISCHMANN,FLA,2013-2014,active,F,4.5,1,54.87804878
 TOMAS.FLEISCHMANN,FLA,2014-2015,active,F,4.5,2,109.756097561
 TOMAS.FLEISCHMANN,WSH,2009-2010,active,F,0.725,10,88.414634146
 TOMAS.HERTL,SJS,2013-2014,active,F,1.35,45,740.853658537
